filename,cluster_label
../Dataset\ISIC_Melanoma_Data\malignant\558.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\559.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\560.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\561.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\563.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\564.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\565.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\566.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\567.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\569.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\571.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\574.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\576.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\577.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\578.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\579.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\580.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\581.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\582.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\583.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\584.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\585.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\586.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\587.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\588.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\589.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\591.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\594.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\595.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\597.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\598.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\599.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\600.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\601.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\604.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\605.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\606.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\607.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\608.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\609.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\610.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\611.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\612.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\613.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\616.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\617.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\618.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\620.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\621.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\622.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\623.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\624.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\625.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\626.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\627.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\629.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\630.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\631.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\632.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\633.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\634.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\635.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\636.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\637.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\639.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\640.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\642.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\644.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\645.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\646.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\647.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\648.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\649.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\650.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\651.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\652.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\654.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\655.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\656.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\657.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\659.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\661.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\662.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\663.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\664.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\665.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\666.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\668.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\669.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\671.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\672.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\673.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\675.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\676.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\677.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\678.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\680.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\681.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\682.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\683.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\684.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\685.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\687.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\688.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\689.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\690.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\691.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\692.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\693.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\695.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\697.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\698.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\699.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\700.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\701.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\702.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\703.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\704.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\705.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\707.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\708.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\710.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\711.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\712.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\714.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\715.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\716.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\717.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\718.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\719.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\720.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\721.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\722.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\723.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\724.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\725.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\726.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\727.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\728.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\729.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\730.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\731.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\732.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\733.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\734.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\736.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\737.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\738.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\740.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\741.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\742.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\743.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\745.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\746.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\748.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\750.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\751.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\752.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\753.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\754.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\755.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\756.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\758.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\760.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\761.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\764.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\765.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\766.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\768.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\769.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\770.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\772.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\774.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\775.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\777.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\779.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\780.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\781.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\782.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\783.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\784.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\785.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\786.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\787.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\789.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\790.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\791.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\793.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\795.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\796.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\798.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\799.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\800.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\801.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\802.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\803.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\805.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\806.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\807.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\809.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\810.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\811.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\812.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\813.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\814.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\815.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\816.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\818.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\819.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\820.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\821.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\823.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\824.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\825.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\827.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\828.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\829.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\830.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\831.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\833.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\834.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\835.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\837.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\840.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\841.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\842.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\843.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\844.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\845.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\846.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\847.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\848.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\849.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\850.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\851.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\853.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\854.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\855.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\856.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\857.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\858.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\860.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\861.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\862.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\863.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\865.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\867.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\869.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\870.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\872.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\873.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\875.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\876.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\877.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\878.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\879.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\880.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\882.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\883.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\884.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\885.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\886.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\888.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\889.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\890.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\891.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\892.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\895.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\896.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\897.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\898.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\899.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\900.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\901.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\902.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\903.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\904.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\906.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\907.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\908.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\909.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\910.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\911.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\912.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\913.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\914.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\915.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\916.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\917.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\918.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\919.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\920.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\921.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\922.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\923.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\924.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\925.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\926.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\928.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\929.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\930.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\931.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\932.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\933.jpg,4
../Dataset\ISIC_Melanoma_Data\malignant\935.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\936.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\938.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\939.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\941.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\942.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\943.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\944.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\945.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\946.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\950.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\951.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\952.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\954.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\955.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\956.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\957.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\958.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\959.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\960.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\961.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\962.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\963.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\964.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\965.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\966.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\967.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\968.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\969.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\970.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\971.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\972.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\973.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\974.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\975.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\976.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\977.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\978.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\979.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\980.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\981.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\982.jpg,3
../Dataset\ISIC_Melanoma_Data\malignant\983.jpg,5
../Dataset\ISIC_Melanoma_Data\malignant\984.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\986.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\987.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\988.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\989.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\990.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\991.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\993.jpg,2
../Dataset\ISIC_Melanoma_Data\malignant\996.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\997.jpg,0
../Dataset\ISIC_Melanoma_Data\malignant\998.jpg,1
../Dataset\ISIC_Melanoma_Data\malignant\999.jpg,2
